created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2023-12-08T12:17:19+00:00,14354,20.20000,41.00000,21.10000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:17:35+00:00,14355,20.20000,41.00000,21.00000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:17:50+00:00,14356,20.20000,41.00000,21.00000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:18:05+00:00,14357,20.20000,41.00000,21.00000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:18:20+00:00,14358,20.20000,41.00000,21.00000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:18:36+00:00,14359,20.20000,41.00000,21.00000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:18:51+00:00,14360,20.20000,41.00000,21.00000,42.00000,20.70000,44.00000,,,,
2023-12-08T12:19:06+00:00,14361,20.20000,41.00000,21.10000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:19:22+00:00,14362,20.20000,41.00000,21.00000,41.00000,20.70000,44.00000,,,,
2023-12-08T12:19:37+00:00,14363,20.20000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:19:52+00:00,14364,20.20000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:20:08+00:00,14365,20.20000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:20:23+00:00,14366,20.10000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:20:39+00:00,14367,20.10000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:20:54+00:00,14368,20.20000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:21:10+00:00,14369,20.20000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:21:25+00:00,14370,20.10000,40.00000,21.00000,41.00000,20.60000,45.00000,,,,
2023-12-08T12:21:40+00:00,14371,20.10000,40.00000,21.00000,41.00000,20.60000,44.00000,,,,
2023-12-08T12:21:56+00:00,14372,20.20000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:22:11+00:00,14373,20.10000,41.00000,21.00000,42.00000,20.60000,45.00000,,,,
2023-12-08T12:22:26+00:00,14374,20.10000,40.00000,20.90000,41.00000,20.60000,47.00000,,,,
2023-12-08T12:22:41+00:00,14375,20.10000,40.00000,21.00000,41.00000,20.60000,47.00000,,,,
2023-12-08T12:22:57+00:00,14376,20.10000,40.00000,21.00000,41.00000,20.60000,45.00000,,,,
2023-12-08T12:23:12+00:00,14377,20.10000,40.00000,20.90000,40.00000,20.50000,45.00000,,,,
2023-12-08T12:23:27+00:00,14378,20.10000,40.00000,20.90000,40.00000,20.50000,45.00000,,,,
2023-12-08T12:23:43+00:00,14379,20.10000,40.00000,20.90000,40.00000,20.50000,46.00000,,,,
2023-12-08T12:23:58+00:00,14380,20.10000,41.00000,20.90000,41.00000,20.50000,48.00000,,,,
2023-12-08T12:24:14+00:00,14381,20.00000,40.00000,20.80000,40.00000,20.50000,47.00000,,,,
2023-12-08T12:24:29+00:00,14382,20.00000,40.00000,20.80000,39.00000,20.50000,45.00000,,,,
2023-12-08T12:24:44+00:00,14383,20.00000,40.00000,20.90000,39.00000,20.50000,44.00000,,,,
2023-12-08T12:25:00+00:00,14384,20.00000,40.00000,20.80000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:25:15+00:00,14385,20.00000,40.00000,20.90000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:25:30+00:00,14386,20.00000,40.00000,20.90000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:25:46+00:00,14387,20.00000,40.00000,20.80000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:26:01+00:00,14388,20.00000,40.00000,20.80000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:26:17+00:00,14389,20.00000,39.00000,20.90000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:26:32+00:00,14390,20.00000,39.00000,20.90000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:26:47+00:00,14391,20.00000,39.00000,20.90000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:27:03+00:00,14392,20.00000,39.00000,20.90000,39.00000,20.50000,43.00000,,,,
2023-12-08T12:27:18+00:00,14393,20.10000,39.00000,20.90000,38.00000,20.60000,43.00000,,,,
2023-12-08T12:27:33+00:00,14394,20.00000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:27:49+00:00,14395,20.10000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:28:04+00:00,14396,20.10000,39.00000,20.90000,38.00000,20.60000,42.00000,,,,
2023-12-08T12:28:19+00:00,14397,20.10000,39.00000,20.90000,38.00000,20.60000,42.00000,,,,
2023-12-08T12:28:35+00:00,14398,20.10000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:28:50+00:00,14399,20.10000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:29:05+00:00,14400,20.10000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:29:21+00:00,14401,20.10000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:29:36+00:00,14402,20.10000,39.00000,21.00000,39.00000,20.60000,42.00000,,,,
2023-12-08T12:29:52+00:00,14403,20.10000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:30:07+00:00,14404,20.10000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:30:22+00:00,14405,20.10000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:30:38+00:00,14406,20.10000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:30:53+00:00,14407,20.20000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:31:08+00:00,14408,20.10000,40.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:31:23+00:00,14409,20.10000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:31:39+00:00,14410,20.10000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:31:54+00:00,14411,20.20000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:32:09+00:00,14412,20.20000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:32:25+00:00,14413,20.20000,39.00000,21.00000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:32:40+00:00,14414,20.20000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:32:56+00:00,14415,20.20000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:33:11+00:00,14416,20.20000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:33:26+00:00,14417,20.20000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:33:42+00:00,14418,20.30000,40.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:33:57+00:00,14419,20.30000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:34:12+00:00,14420,20.30000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:34:28+00:00,14421,20.30000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:34:43+00:00,14422,20.30000,39.00000,21.10000,39.00000,20.70000,42.00000,,,,
2023-12-08T12:34:58+00:00,14423,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:35:14+00:00,14424,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:35:29+00:00,14425,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:35:44+00:00,14426,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:36:00+00:00,14427,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:36:15+00:00,14428,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:36:30+00:00,14429,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:36:46+00:00,14430,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:37:01+00:00,14431,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:37:16+00:00,14432,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:37:32+00:00,14433,20.30000,40.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:37:47+00:00,14434,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:38:02+00:00,14435,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:38:18+00:00,14436,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:38:33+00:00,14437,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:38:48+00:00,14438,20.30000,39.00000,21.10000,39.00000,20.90000,42.00000,,,,
2023-12-08T12:39:04+00:00,14439,20.30000,39.00000,21.10000,38.00000,20.80000,41.00000,,,,
2023-12-08T12:39:19+00:00,14440,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:39:35+00:00,14441,20.30000,39.00000,21.10000,39.00000,20.80000,42.00000,,,,
2023-12-08T12:39:50+00:00,14442,20.30000,39.00000,21.10000,38.00000,20.80000,41.00000,,,,
2023-12-08T12:40:05+00:00,14443,20.30000,39.00000,21.10000,38.00000,20.70000,41.00000,,,,
2023-12-08T12:40:21+00:00,14444,20.30000,37.00000,21.10000,36.00000,20.70000,39.00000,,,,
2023-12-08T12:40:36+00:00,14445,20.30000,38.00000,21.10000,37.00000,20.70000,41.00000,,,,
2023-12-08T12:40:51+00:00,14446,20.30000,37.00000,21.00000,37.00000,20.60000,40.00000,,,,
2023-12-08T12:41:07+00:00,14447,20.30000,38.00000,21.00000,36.00000,20.60000,39.00000,,,,
2023-12-08T12:41:22+00:00,14448,20.20000,36.00000,21.00000,35.00000,20.60000,38.00000,,,,
2023-12-08T12:41:37+00:00,14449,20.10000,36.00000,21.00000,35.00000,20.60000,38.00000,,,,
2023-12-08T12:41:53+00:00,14450,20.10000,36.00000,21.00000,35.00000,20.60000,38.00000,,,,
2023-12-08T12:42:08+00:00,14451,20.10000,36.00000,21.00000,35.00000,20.50000,38.00000,,,,
2023-12-08T12:42:23+00:00,14452,20.10000,37.00000,20.90000,34.00000,20.50000,38.00000,,,,
2023-12-08T12:42:39+00:00,14453,20.00000,36.00000,20.90000,34.00000,20.50000,38.00000,,,,
2023-12-08T12:42:54+00:00,14454,20.00000,36.00000,20.90000,34.00000,20.50000,38.00000,,,,
2023-12-08T12:43:09+00:00,14455,20.00000,36.00000,20.90000,34.00000,20.50000,38.00000,,,,
2023-12-08T12:43:25+00:00,14456,20.00000,36.00000,20.90000,34.00000,20.50000,38.00000,,,,
2023-12-08T12:43:40+00:00,14457,19.90000,36.00000,20.80000,34.00000,20.50000,38.00000,,,,
2023-12-08T12:43:55+00:00,14458,19.90000,36.00000,20.80000,34.00000,20.40000,38.00000,,,,
2023-12-08T12:44:11+00:00,14459,19.80000,36.00000,20.80000,34.00000,20.40000,38.00000,,,,
2023-12-08T12:44:26+00:00,14460,19.80000,36.00000,20.80000,34.00000,20.30000,38.00000,,,,
2023-12-08T12:44:41+00:00,14461,19.80000,37.00000,20.70000,34.00000,20.30000,38.00000,,,,
2023-12-08T12:44:57+00:00,14462,19.80000,37.00000,20.70000,34.00000,20.30000,38.00000,,,,
2023-12-08T12:45:12+00:00,14463,19.70000,37.00000,20.80000,34.00000,20.30000,38.00000,,,,
2023-12-08T12:45:28+00:00,14464,19.70000,37.00000,20.60000,34.00000,20.20000,38.00000,,,,
2023-12-08T12:45:43+00:00,14465,19.70000,36.00000,20.60000,34.00000,20.20000,38.00000,,,,
2023-12-08T12:45:58+00:00,14466,19.60000,36.00000,20.60000,34.00000,20.20000,38.00000,,,,
2023-12-08T12:46:14+00:00,14467,19.60000,37.00000,20.60000,34.00000,20.20000,39.00000,,,,
2023-12-08T12:46:29+00:00,14468,19.60000,37.00000,20.60000,35.00000,20.20000,39.00000,,,,
2023-12-08T12:46:44+00:00,14469,19.60000,37.00000,20.60000,35.00000,20.10000,39.00000,,,,
2023-12-08T12:46:59+00:00,14470,19.50000,37.00000,20.50000,35.00000,20.10000,39.00000,,,,
2023-12-08T12:47:15+00:00,14471,19.50000,36.00000,20.50000,35.00000,20.10000,39.00000,,,,
2023-12-08T12:47:30+00:00,14472,19.50000,36.00000,20.50000,34.00000,20.10000,38.00000,,,,
2023-12-08T12:47:46+00:00,14473,19.50000,36.00000,20.50000,34.00000,20.10000,38.00000,,,,
2023-12-08T12:48:01+00:00,14474,19.40000,36.00000,20.50000,34.00000,20.00000,38.00000,,,,
2023-12-08T12:48:16+00:00,14475,19.40000,36.00000,20.50000,34.00000,19.90000,38.00000,,,,
2023-12-08T12:48:32+00:00,14476,19.40000,36.00000,20.40000,34.00000,19.90000,38.00000,,,,
2023-12-08T12:48:47+00:00,14477,19.40000,36.00000,20.40000,34.00000,19.90000,38.00000,,,,
2023-12-08T12:49:02+00:00,14478,19.30000,36.00000,20.40000,34.00000,19.90000,38.00000,,,,
2023-12-08T12:49:18+00:00,14479,19.20000,36.00000,20.40000,34.00000,19.90000,38.00000,,,,
2023-12-08T12:49:33+00:00,14480,19.20000,38.00000,20.30000,35.00000,19.80000,38.00000,,,,
2023-12-08T12:49:48+00:00,14481,19.20000,36.00000,20.30000,34.00000,19.80000,38.00000,,,,
2023-12-08T12:50:04+00:00,14482,19.20000,36.00000,20.30000,34.00000,19.70000,38.00000,,,,
2023-12-08T12:50:19+00:00,14483,19.20000,36.00000,20.30000,34.00000,19.70000,38.00000,,,,
2023-12-08T12:50:35+00:00,14484,19.10000,36.00000,20.20000,34.00000,19.70000,38.00000,,,,
2023-12-08T12:50:50+00:00,14485,19.10000,36.00000,20.10000,33.00000,19.70000,38.00000,,,,
2023-12-08T12:51:05+00:00,14486,19.10000,36.00000,20.10000,34.00000,19.60000,38.00000,,,,
2023-12-08T12:51:21+00:00,14487,19.10000,35.00000,20.00000,33.00000,19.50000,38.00000,,,,
2023-12-08T12:51:36+00:00,14488,19.10000,36.00000,20.00000,33.00000,19.50000,38.00000,,,,
2023-12-08T12:51:51+00:00,14489,19.10000,36.00000,20.00000,34.00000,19.50000,38.00000,,,,
2023-12-08T12:52:07+00:00,14490,19.00000,36.00000,19.90000,34.00000,19.50000,38.00000,,,,
2023-12-08T12:52:22+00:00,14491,19.00000,36.00000,19.90000,33.00000,19.40000,38.00000,,,,
2023-12-08T12:52:37+00:00,14492,19.00000,36.00000,19.90000,34.00000,19.40000,38.00000,,,,
2023-12-08T12:52:53+00:00,14493,19.00000,36.00000,19.80000,34.00000,19.40000,38.00000,,,,
2023-12-08T12:53:08+00:00,14494,19.00000,37.00000,19.80000,34.00000,19.40000,38.00000,,,,
2023-12-08T12:53:23+00:00,14495,19.00000,37.00000,19.80000,34.00000,19.40000,38.00000,,,,
2023-12-08T12:53:39+00:00,14496,18.90000,37.00000,19.80000,34.00000,19.40000,38.00000,,,,
2023-12-08T12:53:54+00:00,14497,19.00000,36.00000,19.70000,34.00000,19.30000,38.00000,,,,
2023-12-08T12:54:09+00:00,14498,18.90000,36.00000,19.70000,34.00000,19.30000,38.00000,,,,
2023-12-08T12:54:25+00:00,14499,18.90000,36.00000,19.70000,34.00000,19.30000,38.00000,,,,
2023-12-08T12:54:40+00:00,14500,18.90000,36.00000,19.70000,34.00000,19.20000,38.00000,,,,
2023-12-08T12:54:55+00:00,14501,18.90000,35.00000,19.60000,33.00000,19.20000,38.00000,,,,
2023-12-08T12:55:11+00:00,14502,18.90000,36.00000,19.60000,34.00000,19.20000,38.00000,,,,
2023-12-08T12:55:26+00:00,14503,18.80000,36.00000,19.60000,34.00000,19.20000,38.00000,,,,
2023-12-08T12:55:41+00:00,14504,18.80000,36.00000,19.60000,34.00000,19.20000,38.00000,,,,
2023-12-08T12:55:57+00:00,14505,18.80000,36.00000,19.60000,34.00000,19.20000,38.00000,,,,
2023-12-08T12:56:12+00:00,14506,18.80000,36.00000,19.50000,34.00000,19.10000,38.00000,,,,
2023-12-08T12:56:28+00:00,14507,18.80000,36.00000,19.50000,34.00000,19.10000,38.00000,,,,
2023-12-08T12:56:43+00:00,14508,18.80000,35.00000,19.50000,34.00000,19.10000,38.00000,,,,
2023-12-08T12:56:58+00:00,14509,18.80000,35.00000,19.40000,33.00000,19.10000,38.00000,,,,
2023-12-08T12:57:14+00:00,14510,18.70000,35.00000,19.40000,33.00000,19.00000,38.00000,,,,
2023-12-08T12:57:29+00:00,14511,18.70000,35.00000,19.40000,33.00000,19.00000,38.00000,,,,
2023-12-08T12:57:44+00:00,14512,18.60000,36.00000,19.40000,33.00000,18.90000,38.00000,,,,
2023-12-08T12:57:59+00:00,14513,18.60000,36.00000,19.40000,34.00000,18.90000,38.00000,,,,
2023-12-08T12:58:15+00:00,14514,18.60000,36.00000,19.40000,34.00000,18.90000,38.00000,,,,
2023-12-08T12:58:30+00:00,14515,18.70000,36.00000,19.30000,34.00000,18.90000,38.00000,,,,
2023-12-08T12:58:45+00:00,14516,18.60000,36.00000,19.30000,34.00000,18.90000,38.00000,,,,
2023-12-08T12:59:01+00:00,14517,18.60000,36.00000,19.30000,34.00000,18.90000,38.00000,,,,
2023-12-08T12:59:16+00:00,14518,18.50000,35.00000,19.30000,34.00000,18.90000,38.00000,,,,
2023-12-08T12:59:32+00:00,14519,18.50000,36.00000,19.30000,34.00000,18.80000,38.00000,,,,
2023-12-08T12:59:47+00:00,14520,18.50000,36.00000,19.20000,34.00000,18.80000,38.00000,,,,
2023-12-08T13:00:04+00:00,14521,18.40000,35.00000,19.20000,34.00000,18.80000,38.00000,,,,
2023-12-08T13:00:19+00:00,14522,18.40000,36.00000,19.10000,34.00000,18.80000,38.00000,,,,
2023-12-08T13:00:35+00:00,14523,18.40000,36.00000,19.10000,34.00000,18.70000,38.00000,,,,
2023-12-08T13:00:50+00:00,14524,18.40000,36.00000,19.10000,34.00000,18.70000,38.00000,,,,
2023-12-08T13:01:06+00:00,14525,18.50000,35.00000,19.20000,34.00000,18.70000,38.00000,,,,
2023-12-08T13:01:21+00:00,14526,18.40000,36.00000,19.20000,34.00000,18.70000,38.00000,,,,
2023-12-08T13:01:36+00:00,14527,18.40000,35.00000,19.10000,34.00000,18.70000,38.00000,,,,
2023-12-08T13:01:52+00:00,14528,18.40000,36.00000,19.10000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:02:07+00:00,14529,18.40000,35.00000,19.10000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:02:22+00:00,14530,18.40000,35.00000,19.10000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:02:38+00:00,14531,18.30000,35.00000,19.10000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:02:53+00:00,14532,18.30000,35.00000,19.10000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:03:08+00:00,14533,18.30000,35.00000,19.00000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:03:24+00:00,14534,18.30000,35.00000,19.00000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:03:39+00:00,14535,18.20000,36.00000,19.00000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:03:55+00:00,14536,18.20000,35.00000,19.00000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:04:10+00:00,14537,18.20000,36.00000,19.00000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:04:25+00:00,14538,18.10000,35.00000,19.00000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:04:41+00:00,14539,18.00000,35.00000,19.00000,34.00000,18.60000,38.00000,,,,
2023-12-08T13:04:56+00:00,14540,18.00000,36.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:05:11+00:00,14541,18.00000,35.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:05:26+00:00,14542,18.00000,35.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:05:42+00:00,14543,18.00000,35.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:05:57+00:00,14544,18.00000,35.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:06:12+00:00,14545,17.90000,35.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:06:28+00:00,14546,17.80000,35.00000,18.90000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:06:43+00:00,14547,17.80000,35.00000,18.80000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:06:59+00:00,14548,17.80000,35.00000,18.80000,34.00000,18.50000,38.00000,,,,
2023-12-08T13:07:14+00:00,14549,17.80000,36.00000,18.80000,34.00000,18.40000,38.00000,,,,
2023-12-08T13:07:30+00:00,14550,17.80000,35.00000,18.80000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:07:45+00:00,14551,17.80000,36.00000,18.80000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:08:00+00:00,14552,17.80000,35.00000,18.80000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:08:15+00:00,14553,17.80000,35.00000,18.80000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:08:31+00:00,14554,17.70000,36.00000,18.70000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:08:46+00:00,14555,17.70000,35.00000,18.70000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:09:01+00:00,14556,17.70000,36.00000,18.70000,34.00000,18.30000,38.00000,,,,
2023-12-08T13:09:17+00:00,14557,17.70000,35.00000,18.70000,34.00000,18.20000,38.00000,,,,
2023-12-08T13:09:32+00:00,14558,17.70000,35.00000,18.60000,34.00000,18.20000,38.00000,,,,
2023-12-08T13:09:47+00:00,14559,17.70000,36.00000,18.60000,34.00000,18.20000,38.00000,,,,
2023-12-08T13:10:03+00:00,14560,17.60000,36.00000,18.60000,34.00000,18.20000,38.00000,,,,
2023-12-08T13:10:18+00:00,14561,17.60000,36.00000,18.60000,34.00000,18.20000,38.00000,,,,
2023-12-08T13:10:33+00:00,14562,17.60000,36.00000,18.60000,35.00000,18.20000,39.00000,,,,
2023-12-08T13:10:49+00:00,14563,17.60000,36.00000,18.60000,35.00000,18.30000,39.00000,,,,
2023-12-08T13:11:04+00:00,14564,17.60000,36.00000,18.60000,35.00000,18.30000,38.00000,,,,
2023-12-08T13:11:19+00:00,14565,17.60000,36.00000,18.60000,35.00000,18.30000,38.00000,,,,
2023-12-08T13:11:35+00:00,14566,17.60000,36.00000,18.60000,35.00000,18.30000,38.00000,,,,
2023-12-08T13:11:50+00:00,14567,17.60000,35.00000,18.60000,34.00000,18.20000,38.00000,,,,
2023-12-08T13:12:06+00:00,14568,17.60000,36.00000,18.60000,35.00000,18.20000,39.00000,,,,
2023-12-08T13:12:21+00:00,14569,17.60000,36.00000,18.60000,35.00000,18.30000,39.00000,,,,
2023-12-08T13:12:36+00:00,14570,17.70000,37.00000,18.60000,36.00000,18.30000,40.00000,,,,
2023-12-08T13:12:52+00:00,14571,17.80000,38.00000,18.70000,37.00000,18.30000,41.00000,,,,
2023-12-08T13:13:07+00:00,14572,17.80000,37.00000,18.70000,37.00000,18.30000,42.00000,,,,
2023-12-08T13:13:22+00:00,14573,17.80000,37.00000,18.80000,37.00000,18.40000,41.00000,,,,
2023-12-08T13:13:38+00:00,14574,17.90000,38.00000,18.80000,37.00000,18.50000,41.00000,,,,
2023-12-08T13:13:53+00:00,14575,18.00000,38.00000,18.80000,37.00000,18.50000,41.00000,,,,
2023-12-08T13:14:08+00:00,14576,18.00000,37.00000,18.80000,37.00000,18.50000,41.00000,,,,
2023-12-08T13:14:24+00:00,14577,18.00000,37.00000,18.90000,37.00000,18.60000,40.00000,,,,
2023-12-08T13:14:39+00:00,14578,18.00000,38.00000,18.90000,37.00000,18.60000,41.00000,,,,
2023-12-08T13:14:54+00:00,14579,18.10000,38.00000,19.00000,37.00000,18.60000,41.00000,,,,
2023-12-08T13:15:10+00:00,14580,18.10000,38.00000,19.00000,37.00000,18.70000,41.00000,,,,
2023-12-08T13:15:25+00:00,14581,18.20000,38.00000,19.00000,37.00000,18.70000,41.00000,,,,
2023-12-08T13:15:40+00:00,14582,18.20000,38.00000,19.00000,37.00000,18.70000,41.00000,,,,
2023-12-08T13:15:56+00:00,14583,18.30000,38.00000,19.10000,37.00000,18.80000,41.00000,,,,
2023-12-08T13:16:11+00:00,14584,18.30000,38.00000,19.10000,37.00000,18.80000,41.00000,,,,
2023-12-08T13:16:26+00:00,14585,18.30000,37.00000,19.10000,37.00000,18.80000,41.00000,,,,
2023-12-08T13:16:42+00:00,14586,18.30000,37.00000,19.10000,37.00000,18.90000,40.00000,,,,
2023-12-08T13:16:57+00:00,14587,18.40000,37.00000,19.10000,36.00000,18.90000,40.00000,,,,
2023-12-08T13:17:12+00:00,14588,18.40000,37.00000,19.10000,36.00000,18.90000,40.00000,,,,
2023-12-08T13:17:28+00:00,14589,18.50000,37.00000,19.30000,37.00000,18.90000,40.00000,,,,
2023-12-08T13:17:43+00:00,14590,18.50000,37.00000,19.30000,37.00000,19.00000,40.00000,,,,
2023-12-08T13:17:58+00:00,14591,18.60000,37.00000,19.30000,36.00000,19.00000,40.00000,,,,
2023-12-08T13:18:14+00:00,14592,18.60000,37.00000,19.40000,36.00000,19.10000,40.00000,,,,
2023-12-08T13:18:29+00:00,14593,18.70000,37.00000,19.40000,36.00000,19.10000,40.00000,,,,
2023-12-08T13:18:44+00:00,14594,18.70000,37.00000,19.40000,36.00000,19.10000,40.00000,,,,
2023-12-08T13:19:00+00:00,14595,18.70000,37.00000,19.40000,36.00000,19.20000,40.00000,,,,
2023-12-08T13:19:15+00:00,14596,18.80000,37.00000,19.50000,36.00000,19.20000,40.00000,,,,
2023-12-08T13:19:31+00:00,14597,18.80000,37.00000,19.50000,36.00000,19.20000,40.00000,,,,
2023-12-08T13:19:46+00:00,14598,18.80000,37.00000,19.60000,36.00000,19.20000,40.00000,,,,
2023-12-08T13:20:02+00:00,14599,18.90000,37.00000,19.60000,36.00000,19.20000,40.00000,,,,
2023-12-08T13:20:17+00:00,14600,18.90000,37.00000,19.60000,36.00000,19.20000,40.00000,,,,
2023-12-08T13:20:32+00:00,14601,19.00000,37.00000,19.70000,36.00000,19.30000,40.00000,,,,
2023-12-08T13:20:48+00:00,14602,19.00000,37.00000,19.70000,36.00000,19.30000,40.00000,,,,
2023-12-08T13:21:03+00:00,14603,19.00000,37.00000,19.70000,36.00000,19.30000,40.00000,,,,
2023-12-08T13:21:18+00:00,14604,19.00000,37.00000,19.80000,36.00000,19.40000,40.00000,,,,
2023-12-08T13:21:34+00:00,14605,19.10000,37.00000,19.80000,36.00000,19.30000,40.00000,,,,
2023-12-08T13:21:49+00:00,14606,19.10000,37.00000,19.80000,36.00000,19.40000,40.00000,,,,
2023-12-08T13:22:04+00:00,14607,19.20000,37.00000,19.90000,36.00000,19.40000,40.00000,,,,
2023-12-08T13:22:20+00:00,14608,19.20000,37.00000,19.90000,36.00000,19.50000,40.00000,,,,
2023-12-08T13:22:35+00:00,14609,19.20000,37.00000,19.90000,36.00000,19.50000,40.00000,,,,
2023-12-08T13:22:50+00:00,14610,19.20000,37.00000,20.00000,36.00000,19.50000,40.00000,,,,
2023-12-08T13:23:06+00:00,14611,19.30000,37.00000,20.00000,36.00000,19.50000,40.00000,,,,
